"Pathway1","Pathway2","Dist","Dist_P1","Dist_P2","Dist_P1_P2","Num1","Num2","Num_Overlap","Ratio_Overlap"
"BIOCARTA_41BB_PATHWAY","BIOCARTA_DEATH_PATHWAY",-0.294588510992569,1.30973451327434,2.13658536585366,1.42857142857143,29,18,5,0.119047619047619
"BIOCARTA_41BB_PATHWAY","BIOCARTA_CARDIACEGF_PATHWAY",-0.129119933535102,1.78832116788321,2.13658536585366,1.83333333333333,18,18,3,0.0909090909090909
"BIOCARTA_41BB_PATHWAY","BIOCARTA_FMLP_PATHWAY",-0.12058009400821,2.12467532467532,2.13658536585366,2.01005025125628,34,18,5,0.106382978723404
"BIOCARTA_41BB_PATHWAY","BIOCARTA_RNA_PATHWAY",-0.0638970785312249,1.2,2.13658536585366,1.6043956043956,10,18,4,0.166666666666667
"BIOCARTA_41BB_PATHWAY","BIOCARTA_D4GDI_PATHWAY",-0.0633907221425154,1.32352941176471,2.13658536585366,1.66666666666667,12,18,1,0.0344827586206897
"BIOCARTA_ACE2_PATHWAY","BIOCARTA_NPP1_PATHWAY",NA,NA,NA,0,10,13,6,0.352941176470588
"BIOCARTA_ACE2_PATHWAY","BIOCARTA_VITCB_PATHWAY",NA,NA,NA,0,13,11,6,0.333333333333333
"BIOCARTA_ACE2_PATHWAY","BIOCARTA_PLATELETAPP_PATHWAY",NA,NA,1.77777777777778,0,13,14,6,0.285714285714286
"BIOCARTA_ACE2_PATHWAY","BIOCARTA_AMI_PATHWAY",NA,1.87179487179487,NA,2.63157894736842,20,13,6,0.222222222222222
"BIOCARTA_ACE2_PATHWAY","BIOCARTA_INTRINSIC_PATHWAY",NA,NA,1.82222222222222,0,13,23,6,0.2
"BIOCARTA_ACETAMINOPHEN_PATHWAY","BIOCARTA_PPARG_PATHWAY",0.16374269005848,1.44444444444444,1.2280701754386,1.5,5,8,0,0
"BIOCARTA_ACETAMINOPHEN_PATHWAY","BIOCARTA_NUCLEARRS_PATHWAY",0.621709084345427,2.0863309352518,1.44444444444444,2.38709677419355,34,5,3,0.0833333333333333
"BIOCARTA_ACETAMINOPHEN_PATHWAY","BIOCARTA_PPARA_PATHWAY",0.64031147050015,1.44444444444444,2.14285714285714,2.43396226415094,5,52,1,0.0178571428571429
"BIOCARTA_ACETAMINOPHEN_PATHWAY","BIOCARTA_LEPTIN_PATHWAY",0.651515151515152,1.44444444444444,2.88888888888889,2.81818181818182,5,11,0,0
"BIOCARTA_ACETAMINOPHEN_PATHWAY","BIOCARTA_CARM1_PATHWAY",0.794631710362047,1.44444444444444,1.96629213483146,2.5,5,12,0,0
"BIOCARTA_ACH_PATHWAY","BIOCARTA_CREB_PATHWAY",0.0509013492590138,2.28787878787879,2.58759124087591,2.48863636363636,14,22,3,0.0909090909090909
"BIOCARTA_ACH_PATHWAY","BIOCARTA_CARDIACEGF_PATHWAY",0.135369409874102,1.78832116788321,2.28787878787879,2.1734693877551,18,14,0,0
"BIOCARTA_ACH_PATHWAY","BIOCARTA_AKT_PATHWAY",0.159858074415036,2,2.28787878787879,2.30379746835443,22,14,8,0.285714285714286
"BIOCARTA_ACH_PATHWAY","BIOCARTA_TRKA_PATHWAY",0.171386103348129,2.28787878787879,2.40506329113924,2.51785714285714,14,14,3,0.12
"BIOCARTA_ACH_PATHWAY","BIOCARTA_TERT_PATHWAY",0.175257034632035,1.34375,2.28787878787879,1.99107142857143,8,14,0,0
"BIOCARTA_ACTINY_PATHWAY","BIOCARTA_LIS1_PATHWAY",0.0990338164251205,1.05555555555556,1.91304347826087,1.58333333333333,19,12,0,0
"BIOCARTA_ACTINY_PATHWAY","BIOCARTA_S1P_PATHWAY",0.395750988142292,1.04545454545455,1.91304347826087,1.875,8,12,0,0
"BIOCARTA_ACTINY_PATHWAY","BIOCARTA_P38MAPK_PATHWAY",0.41525684526158,1.97368421052632,1.91304347826087,2.35862068965517,36,12,1,0.0212765957446809
"BIOCARTA_ACTINY_PATHWAY","BIOCARTA_CARDIACEGF_PATHWAY",0.446936724547007,1.78832116788321,1.91304347826087,2.29761904761905,18,12,0,0
"BIOCARTA_ACTINY_PATHWAY","BIOCARTA_HCMV_PATHWAY",0.459359874937707,2.06217616580311,1.91304347826087,2.4469696969697,17,12,0,0
"BIOCARTA_AGPCR_PATHWAY","BIOCARTA_TERT_PATHWAY",-0.105910476718404,1.34375,2.73170731707317,1.93181818181818,8,11,0,0
"BIOCARTA_AGPCR_PATHWAY","BIOCARTA_ALK_PATHWAY",0.0207138929983395,2.24959216965742,2.73170731707317,2.51136363636364,37,11,0,0
"BIOCARTA_AGPCR_PATHWAY","BIOCARTA_AKT_PATHWAY",0.0391050191493649,2,2.73170731707317,2.40495867768595,22,11,0,0
"BIOCARTA_AGPCR_PATHWAY","BIOCARTA_CSK_PATHWAY",0.0557679630850361,2.4,2.73170731707317,2.62162162162162,22,11,6,0.222222222222222
"BIOCARTA_AGPCR_PATHWAY","BIOCARTA_EFP_PATHWAY",0.0679195574946947,1.43548387096774,2.73170731707317,2.15151515151515,16,11,0,0
"BIOCARTA_AGR_PATHWAY","BIOCARTA_CYTOKINE_PATHWAY",-0.135937744624027,2.18222222222222,2.59842519685039,2.25438596491228,33,19,0,0
"BIOCARTA_AGR_PATHWAY","BIOCARTA_CREB_PATHWAY",0.00607071205995524,2.18222222222222,2.58759124087591,2.39097744360902,33,22,3,0.0576923076923077
"BIOCARTA_AGR_PATHWAY","BIOCARTA_IGF1R_PATHWAY",0.0260325783506903,2.18222222222222,2.56281407035176,2.39855072463768,33,23,2,0.037037037037037
"BIOCARTA_AGR_PATHWAY","BIOCARTA_PTEN_PATHWAY",0.0308643167551907,2.18222222222222,2.25146198830409,2.24770642201835,33,18,4,0.0851063829787234
"BIOCARTA_AGR_PATHWAY","BIOCARTA_LEPTIN_PATHWAY",0.055353535353535,2.18222222222222,2.88888888888889,2.59090909090909,33,11,0,0
"BIOCARTA_AHSP_PATHWAY","BIOCARTA_LEPTIN_PATHWAY",-0.146262626262626,1.04,2.88888888888889,1.81818181818182,13,11,0,0
"BIOCARTA_AHSP_PATHWAY","BIOCARTA_AKAP13_PATHWAY",-0.0920620842572062,1.04,2.78048780487805,1.81818181818182,13,11,0,0
"BIOCARTA_AHSP_PATHWAY","BIOCARTA_EIF4_PATHWAY",-0.0692424242424243,1.04,2.51515151515152,1.70833333333333,13,24,0,0
"BIOCARTA_AHSP_PATHWAY","BIOCARTA_BAD_PATHWAY",0.0350259067357515,1.04,2.5699481865285,1.84,13,25,0,0
"BIOCARTA_AHSP_PATHWAY","BIOCARTA_IGF1R_PATHWAY",0.0681581822154249,1.04,2.56281407035176,1.8695652173913,13,23,0,0
"BIOCARTA_AKAP13_PATHWAY","BIOCARTA_AHSP_PATHWAY",-0.0920620842572062,1.04,2.78048780487805,1.81818181818182,13,11,0,0
"BIOCARTA_AKAP13_PATHWAY","BIOCARTA_P38MAPK_PATHWAY",-0.0134496440658185,1.97368421052632,2.78048780487805,2.36363636363636,36,11,0,0
"BIOCARTA_AKAP13_PATHWAY","BIOCARTA_VIP_PATHWAY",0.0105066151593194,2.14492753623188,2.78048780487805,2.47321428571429,26,11,4,0.121212121212121
"BIOCARTA_AKAP13_PATHWAY","BIOCARTA_TERT_PATHWAY",0.0628810975609757,1.34375,2.78048780487805,2.125,8,11,0,0
"BIOCARTA_AKAP13_PATHWAY","BIOCARTA_DREAM_PATHWAY",0.0846796449615876,2.18348623853211,2.78048780487805,2.56666666666667,13,11,4,0.2
"BIOCARTA_AKAP95_PATHWAY","BIOCARTA_TERT_PATHWAY",-0.156055035650624,1.34375,2.62745098039216,1.82954545454545,8,11,0,0
"BIOCARTA_AKAP95_PATHWAY","BIOCARTA_EFP_PATHWAY",-0.0314674256799492,1.43548387096774,2.62745098039216,2,16,11,2,0.08
"BIOCARTA_AKAP95_PATHWAY","BIOCARTA_HBX_PATHWAY",-0.0242518059855521,1.42105263157895,2.62745098039216,2,7,11,0,0
"BIOCARTA_AKAP95_PATHWAY","BIOCARTA_PELP1_PATHWAY",0.0431660054050944,1.32258064516129,2.62745098039216,2.01818181818182,6,11,0,0
"BIOCARTA_AKAP95_PATHWAY","BIOCARTA_CARM_ER_PATHWAY",0.0667791762401468,1.893536121673,2.62745098039216,2.32727272727273,26,11,0,0
"BIOCARTA_AKAPCENTROSOME_PATHWAY","BIOCARTA_P38MAPK_PATHWAY",-0.123634558093347,1.97368421052632,2.77358490566038,2.25,36,14,0,0
"BIOCARTA_AKAPCENTROSOME_PATHWAY","BIOCARTA_VIP_PATHWAY",-0.0860167843264121,2.14492753623188,2.77358490566038,2.37323943661972,26,14,4,0.111111111111111
"BIOCARTA_AKAPCENTROSOME_PATHWAY","BIOCARTA_FMLP_PATHWAY",-0.053026219063955,2.12467532467532,2.77358490566038,2.3961038961039,34,14,0,0
"BIOCARTA_AKAPCENTROSOME_PATHWAY","BIOCARTA_TERT_PATHWAY",-0.0497388814016171,1.34375,2.77358490566038,2.00892857142857,8,14,0,0
"BIOCARTA_AKAPCENTROSOME_PATHWAY","BIOCARTA_ERK_PATHWAY",-0.0441262882660762,1.98723404255319,2.77358490566038,2.33628318584071,27,14,1,0.025
"BIOCARTA_AKT_PATHWAY","BIOCARTA_CYTOKINE_PATHWAY",-0.0839015936405079,2,2.59842519685039,2.21531100478469,22,19,0,0
"BIOCARTA_AKT_PATHWAY","BIOCARTA_CREB_PATHWAY",-0.083051818785064,2,2.58759124087591,2.21074380165289,22,22,3,0.0731707317073171
"BIOCARTA_AKT_PATHWAY","BIOCARTA_IGF1R_PATHWAY",-0.0421913489013699,2,2.56281407035176,2.23921568627451,22,23,5,0.125
"BIOCARTA_AKT_PATHWAY","BIOCARTA_RACCYCD_PATHWAY",-0.0132725677096457,2,2.08229426433915,2.02787456445993,22,26,9,0.230769230769231
"BIOCARTA_AKT_PATHWAY","BIOCARTA_P53HYPOXIA_PATHWAY",-0.00157390184575723,2,2.14107883817427,2.06896551724138,22,21,2,0.0487804878048781
"BIOCARTA_ALK_PATHWAY","BIOCARTA_CREB_PATHWAY",0.00470374927878714,2.24959216965742,2.58759124087591,2.42329545454545,37,22,0,0
"BIOCARTA_ALK_PATHWAY","BIOCARTA_AGPCR_PATHWAY",0.0207138929983395,2.24959216965742,2.73170731707317,2.51136363636364,37,11,0,0
"BIOCARTA_ALK_PATHWAY","BIOCARTA_STATHMIN_PATHWAY",0.0249321760408541,2.24959216965742,2.91304347826087,2.60625,37,20,0,0
"BIOCARTA_ALK_PATHWAY","BIOCARTA_AKAPCENTROSOME_PATHWAY",0.033054319483957,2.24959216965742,2.77358490566038,2.54464285714286,37,14,0,0
"BIOCARTA_ALK_PATHWAY","BIOCARTA_LEPTIN_PATHWAY",0.0387140161813897,2.24959216965742,2.88888888888889,2.60795454545455,37,11,0,0
"BIOCARTA_ALTERNATIVE_PATHWAY","BIOCARTA_COMP_PATHWAY",NA,NA,NA,0,9,20,8,0.380952380952381
"BIOCARTA_ALTERNATIVE_PATHWAY","BIOCARTA_LECTIN_PATHWAY",NA,NA,NA,0,9,13,6,0.375
"BIOCARTA_ALTERNATIVE_PATHWAY","BIOCARTA_CLASSIC_PATHWAY",NA,NA,NA,0,9,15,6,0.333333333333333
"BIOCARTA_ALTERNATIVE_PATHWAY","BIOCARTA_LAIR_PATHWAY",NA,1.85714285714286,NA,2.77272727272727,17,9,4,0.181818181818182
"BIOCARTA_ALTERNATIVE_PATHWAY","BIOCARTA_GRANULOCYTES_PATHWAY",NA,2,NA,3.47368421052632,15,9,1,0.0434782608695652
"BIOCARTA_AMAN_PATHWAY","BIOCARTA_ERAD_PATHWAY",NA,NA,NA,0,15,19,6,0.214285714285714
"BIOCARTA_AMAN_PATHWAY","BIOCARTA_NEUTROPHIL_PATHWAY",NA,NA,NA,NA,15,8,0,0
"BIOCARTA_AMAN_PATHWAY","BIOCARTA_EFP_PATHWAY",NA,NA,1.43548387096774,NA,15,16,0,0
"BIOCARTA_AMAN_PATHWAY","BIOCARTA_CREM_PATHWAY",NA,NA,1.5,NA,15,6,0,0
"BIOCARTA_AMAN_PATHWAY","BIOCARTA_BTG2_PATHWAY",NA,NA,2.06172839506173,NA,15,11,0,0
"BIOCARTA_AMI_PATHWAY","BIOCARTA_EXTRINSIC_PATHWAY",0.0971460423634336,1.87179487179487,1.76,1.91304347826087,20,13,11,0.5
"BIOCARTA_AMI_PATHWAY","BIOCARTA_FIBRINOLYSIS_PATHWAY",0.349126718691936,1.87179487179487,1.65217391304348,2.11111111111111,20,12,7,0.28
"BIOCARTA_AMI_PATHWAY","BIOCARTA_PLATELETAPP_PATHWAY",0.357031857031857,1.87179487179487,1.77777777777778,2.18181818181818,20,14,9,0.36
"BIOCARTA_AMI_PATHWAY","BIOCARTA_INTRINSIC_PATHWAY",0.369207669207669,1.87179487179487,1.82222222222222,2.21621621621622,20,23,15,0.535714285714286
"BIOCARTA_AMI_PATHWAY","BIOCARTA_NUCLEARRS_PATHWAY",0.595937096476665,2.0863309352518,1.87179487179487,2.575,34,20,0,0
"BIOCARTA_ARAP_PATHWAY","BIOCARTA_PTDINS_PATHWAY",NA,NA,1.94029850746269,0,17,23,1,0.0256410256410256
"BIOCARTA_ARAP_PATHWAY","BIOCARTA_AGR_PATHWAY",NA,NA,2.18222222222222,NA,17,33,0,0
"BIOCARTA_ARAP_PATHWAY","BIOCARTA_AKAP95_PATHWAY",NA,NA,2.62745098039216,NA,17,11,0,0
"BIOCARTA_ARAP_PATHWAY","BIOCARTA_AKT_PATHWAY",NA,NA,2,NA,17,22,0,0
"BIOCARTA_ARAP_PATHWAY","BIOCARTA_ALK_PATHWAY",NA,NA,2.24959216965742,NA,17,37,0,0
"BIOCARTA_ARENRF2_PATHWAY","BIOCARTA_IL6_PATHWAY",0.0478223873355204,1.70149253731343,2.21397379912664,2.00555555555556,21,20,2,0.0512820512820513
"BIOCARTA_ARENRF2_PATHWAY","BIOCARTA_FMLP_PATHWAY",0.0488572562808369,2.12467532467532,2.21397379912664,2.21818181818182,34,20,2,0.0384615384615385
"BIOCARTA_ARENRF2_PATHWAY","BIOCARTA_CDMAC_PATHWAY",0.0762085688776093,1.75301204819277,2.21397379912664,2.05970149253731,16,20,5,0.161290322580645
"BIOCARTA_ARENRF2_PATHWAY","BIOCARTA_PRION_PATHWAY",0.0843174482627682,1.21739130434783,2.21397379912664,1.8,12,20,1,0.032258064516129
"BIOCARTA_ARENRF2_PATHWAY","BIOCARTA_CREB_PATHWAY",0.0889294141551038,2.21397379912664,2.58759124087591,2.48971193415638,20,22,5,0.135135135135135
"BIOCARTA_ARF_PATHWAY","BIOCARTA_TERT_PATHWAY",-0.0290265743226752,1.34375,2.33195020746888,1.80882352941176,8,17,2,0.0869565217391304
"BIOCARTA_ARF_PATHWAY","BIOCARTA_RB_PATHWAY",-0.0216613782442436,1.28,2.33195020746888,1.7843137254902,13,17,2,0.0714285714285714
"BIOCARTA_ARF_PATHWAY","BIOCARTA_DEATH_PATHWAY",0.00268705139309788,1.30973451327434,2.33195020746888,1.82352941176471,29,17,0,0
"BIOCARTA_ARF_PATHWAY","BIOCARTA_CARDIACEGF_PATHWAY",0.00709120308025701,1.78832116788321,2.33195020746888,2.0672268907563,18,17,1,0.0294117647058824
"BIOCARTA_ARF_PATHWAY","BIOCARTA_TID_PATHWAY",0.0105546036258914,2.03517587939698,2.33195020746888,2.19411764705882,19,17,2,0.0588235294117647
"BIOCARTA_ASBCELL_PATHWAY","BIOCARTA_TH1TH2_PATHWAY",0.24608912321248,2.16279069767442,2.45217391304348,2.55357142857143,15,23,10,0.357142857142857
"BIOCARTA_ASBCELL_PATHWAY","BIOCARTA_MELANOCYTE_PATHWAY",0.271937984496124,1.16,2.16279069767442,1.93333333333333,7,15,0,0
"BIOCARTA_ASBCELL_PATHWAY","BIOCARTA_TSP1_PATHWAY",0.271937984496124,1.56,2.16279069767442,2.13333333333333,7,15,0,0
"BIOCARTA_ASBCELL_PATHWAY","BIOCARTA_PCAF_PATHWAY",0.296948600207377,1.64331210191083,2.16279069767442,2.2,13,15,0,0
"BIOCARTA_ASBCELL_PATHWAY","BIOCARTA_HBX_PATHWAY",0.308078335373317,1.42105263157895,2.16279069767442,2.1,7,15,0,0
"BIOCARTA_AT1R_PATHWAY","BIOCARTA_CYTOKINE_PATHWAY",-0.053396909778292,2.24521072796935,2.59842519685039,2.36842105263158,27,19,0,0
"BIOCARTA_AT1R_PATHWAY","BIOCARTA_PYK2_PATHWAY",-0.0243714499612864,2.24521072796935,2.2822966507177,2.23938223938224,27,27,22,0.6875
"BIOCARTA_AT1R_PATHWAY","BIOCARTA_IGF1R_PATHWAY",-0.0172199463303651,2.24521072796935,2.56281407035176,2.38679245283019,27,23,8,0.19047619047619
"BIOCARTA_AT1R_PATHWAY","BIOCARTA_CREB_PATHWAY",-0.0104603903632245,2.24521072796935,2.58759124087591,2.40594059405941,27,22,8,0.195121951219512
"BIOCARTA_AT1R_PATHWAY","BIOCARTA_EGF_PATHWAY",0.050925576193233,2.24521072796935,2.1150895140665,2.23107569721116,27,27,15,0.384615384615385
"BIOCARTA_ATM_PATHWAY","BIOCARTA_PLK3_PATHWAY",-0.0529779360424523,0.863636363636364,1.76612903225806,1.26190476190476,8,20,4,0.166666666666667
"BIOCARTA_ATM_PATHWAY","BIOCARTA_CDC25_PATHWAY",-0.049731182795699,1,1.76612903225806,1.33333333333333,9,20,2,0.0740740740740741
"BIOCARTA_ATM_PATHWAY","BIOCARTA_CYTOKINE_PATHWAY",-0.0112244829752819,1.76612903225806,2.59842519685039,2.17105263157895,20,19,0,0
"BIOCARTA_ATM_PATHWAY","BIOCARTA_P53HYPOXIA_PATHWAY",0.00702598604367344,1.76612903225806,2.14107883817427,1.96062992125984,20,21,6,0.171428571428571
"BIOCARTA_ATM_PATHWAY","BIOCARTA_INFLAM_PATHWAY",0.0343858495971956,1.76612903225806,2.63636363636364,2.23563218390805,20,29,0,0
"BIOCARTA_ATRBRCA_PATHWAY","BIOCARTA_CREB_PATHWAY",0.0569559901561743,1.48031496062992,2.58759124087591,2.09090909090909,22,22,0,0
"BIOCARTA_ATRBRCA_PATHWAY","BIOCARTA_ARF_PATHWAY",0.129161533597658,1.48031496062992,2.33195020746888,2.03529411764706,22,17,1,0.0263157894736842
"BIOCARTA_ATRBRCA_PATHWAY","BIOCARTA_STATHMIN_PATHWAY",0.153320780554604,1.48031496062992,2.91304347826087,2.35,22,20,0,0
"BIOCARTA_ATRBRCA_PATHWAY","BIOCARTA_TRKA_PATHWAY",0.171596588401133,1.48031496062992,2.40506329113924,2.11428571428571,22,14,0,0
"BIOCARTA_ATRBRCA_PATHWAY","BIOCARTA_ERK5_PATHWAY",0.183652043494563,1.48031496062992,2.12380952380952,1.98571428571429,22,14,0,0
"BIOCARTA_BAD_PATHWAY","BIOCARTA_HCMV_PATHWAY",-0.0696853645716002,2.06217616580311,2.5699481865285,2.2463768115942,17,25,6,0.166666666666667
"BIOCARTA_BAD_PATHWAY","BIOCARTA_EFP_PATHWAY",-0.0560493620814531,1.43548387096774,2.5699481865285,1.94666666666667,16,25,0,0
"BIOCARTA_BAD_PATHWAY","BIOCARTA_P38MAPK_PATHWAY",-0.0518161985274062,1.97368421052632,2.5699481865285,2.22,36,25,0,0
"BIOCARTA_BAD_PATHWAY","BIOCARTA_CDK5_PATHWAY",-0.0346339572098269,1.63265306122449,2.5699481865285,2.06666666666667,13,25,2,0.0555555555555556
"BIOCARTA_BAD_PATHWAY","BIOCARTA_VIP_PATHWAY",-0.0346032157108995,2.14492753623188,2.5699481865285,2.32283464566929,26,25,6,0.133333333333333
"BIOCARTA_BARD1_PATHWAY","BIOCARTA_ATM_PATHWAY",0.105571847507331,1.27272727272727,1.76612903225806,1.625,8,20,1,0.037037037037037
"BIOCARTA_BARD1_PATHWAY","BIOCARTA_P53HYPOXIA_PATHWAY",0.174049325501608,1.27272727272727,2.14107883817427,1.88095238095238,8,21,0,0
"BIOCARTA_BARD1_PATHWAY","BIOCARTA_P53_PATHWAY",0.194414665523156,1.27272727272727,1.65094339622642,1.65625,8,16,0,0
"BIOCARTA_BARD1_PATHWAY","BIOCARTA_AKAP95_PATHWAY",0.231729055258467,1.27272727272727,2.62745098039216,2.18181818181818,8,11,0,0
"BIOCARTA_BARD1_PATHWAY","BIOCARTA_G1_PATHWAY",0.262288832539492,1.27272727272727,1.88126649076517,1.83928571428571,8,28,0,0
"BIOCARTA_BARR_MAPK_PATHWAY","BIOCARTA_CREB_PATHWAY",0.00898215733982122,1.75,2.58759124087591,2.17777777777778,14,22,3,0.0909090909090909
"BIOCARTA_BARR_MAPK_PATHWAY","BIOCARTA_TH1TH2_PATHWAY",0.0293478260869566,1.75,2.45217391304348,2.1304347826087,14,23,0,0
"BIOCARTA_BARR_MAPK_PATHWAY","BIOCARTA_MET_PATHWAY",0.0358036890645588,1.75,2.23636363636364,2.02898550724638,14,33,5,0.119047619047619
"BIOCARTA_BARR_MAPK_PATHWAY","BIOCARTA_BARRESTIN_SRC_PATHWAY",0.0939440993788818,1.75,1.71428571428571,1.82608695652174,14,17,14,0.823529411764706
"BIOCARTA_BARR_MAPK_PATHWAY","BIOCARTA_TFF_PATHWAY",0.128205128205128,1.75,2.32692307692308,2.16666666666667,14,24,2,0.0555555555555556
"BIOCARTA_BARRESTIN_PATHWAY","BIOCARTA_CREB_PATHWAY",0.0757695969533483,1.34782608695652,2.58759124087591,2.04347826086957,12,22,1,0.0303030303030303
"BIOCARTA_BARRESTIN_PATHWAY","BIOCARTA_PAR1_PATHWAY",0.225354355789138,1.34782608695652,2.58241758241758,2.19047619047619,12,19,2,0.0689655172413793
"BIOCARTA_BARRESTIN_PATHWAY","BIOCARTA_TOLL_PATHWAY",0.304410655943705,1.34782608695652,2.04335260115607,2,12,25,1,0.0277777777777778
"BIOCARTA_BARRESTIN_PATHWAY","BIOCARTA_41BB_PATHWAY",0.313349829150465,1.34782608695652,2.13658536585366,2.05555555555556,12,18,0,0
"BIOCARTA_BARRESTIN_PATHWAY","BIOCARTA_STATHMIN_PATHWAY",0.369565217391304,1.34782608695652,2.91304347826087,2.5,12,20,0,0
"BIOCARTA_BARRESTIN_SRC_PATHWAY","BIOCARTA_CREB_PATHWAY",-0.0205036949721173,1.71428571428571,2.58759124087591,2.1304347826087,17,22,4,0.114285714285714
"BIOCARTA_BARRESTIN_SRC_PATHWAY","BIOCARTA_MET_PATHWAY",0.0246753246753246,1.71428571428571,2.23636363636364,2,17,33,6,0.136363636363636
"BIOCARTA_BARRESTIN_SRC_PATHWAY","BIOCARTA_TH1TH2_PATHWAY",0.0472049689440994,1.71428571428571,2.45217391304348,2.1304347826087,17,23,0,0
"BIOCARTA_BARRESTIN_SRC_PATHWAY","BIOCARTA_BARR_MAPK_PATHWAY",0.0939440993788818,1.75,1.71428571428571,1.82608695652174,14,17,14,0.823529411764706
"BIOCARTA_BARRESTIN_SRC_PATHWAY","BIOCARTA_TFF_PATHWAY",0.101844583987441,1.71428571428571,2.32692307692308,2.12244897959184,17,24,3,0.0789473684210526
"BIOCARTA_BBCELL_PATHWAY","BIOCARTA_ASBCELL_PATHWAY",NA,NA,2.16279069767442,0,11,15,11,0.733333333333333
"BIOCARTA_BBCELL_PATHWAY","BIOCARTA_IL5_PATHWAY",NA,NA,2.46938775510204,0,11,13,6,0.333333333333333
"BIOCARTA_BBCELL_PATHWAY","BIOCARTA_TCRA_PATHWAY",NA,NA,NA,0,11,14,6,0.315789473684211
"BIOCARTA_BBCELL_PATHWAY","BIOCARTA_BLYMPHOCYTE_PATHWAY",NA,NA,NA,0,14,11,6,0.315789473684211
"BIOCARTA_BBCELL_PATHWAY","BIOCARTA_TH1TH2_PATHWAY",NA,NA,2.45217391304348,0.2,11,23,8,0.307692307692308
"BIOCARTA_BCELLSURVIVAL_PATHWAY","BIOCARTA_TERT_PATHWAY",-0.0147883858267717,1.34375,2.38582677165354,1.85,8,15,0,0
"BIOCARTA_BCELLSURVIVAL_PATHWAY","BIOCARTA_AKT_PATHWAY",0.0420263732093726,2,2.38582677165354,2.23493975903614,22,15,4,0.121212121212121
"BIOCARTA_BCELLSURVIVAL_PATHWAY","BIOCARTA_CREB_PATHWAY",0.0587455391898177,2.38582677165354,2.58759124087591,2.54545454545455,15,22,3,0.0882352941176471
"BIOCARTA_BCELLSURVIVAL_PATHWAY","BIOCARTA_IGF1R_PATHWAY",0.0800274050843055,2.38582677165354,2.56281407035176,2.55434782608696,15,23,3,0.0857142857142857
"BIOCARTA_BCELLSURVIVAL_PATHWAY","BIOCARTA_EFP_PATHWAY",0.0893446786893572,1.43548387096774,2.38582677165354,2,16,15,0,0
"BIOCARTA_BCR_PATHWAY","BIOCARTA_CYTOKINE_PATHWAY",-0.297855789135786,2.19904076738609,2.59842519685039,2.10087719298246,33,19,0,0
"BIOCARTA_BCR_PATHWAY","BIOCARTA_INFLAM_PATHWAY",-0.032644730610496,2.19904076738609,2.63636363636364,2.38505747126437,33,29,0,0
"BIOCARTA_BCR_PATHWAY","BIOCARTA_CREB_PATHWAY",-0.0313757056235389,2.19904076738609,2.58759124087591,2.36194029850746,33,22,8,0.170212765957447
"BIOCARTA_BCR_PATHWAY","BIOCARTA_GATA3_PATHWAY",-0.00190133607399812,2.19904076738609,2.35238095238095,2.27380952380952,33,14,3,0.0681818181818182
"BIOCARTA_BCR_PATHWAY","BIOCARTA_IGF1R_PATHWAY",-0.000144500719458929,2.19904076738609,2.56281407035176,2.38078291814947,33,23,7,0.142857142857143
"BIOCARTA_BIOPEPTIDES_PATHWAY","BIOCARTA_CYTOKINE_PATHWAY",-0.10473124942162,2.36893203883495,2.59842519685039,2.37894736842105,29,19,0,0
"BIOCARTA_BIOPEPTIDES_PATHWAY","BIOCARTA_IGF1R_PATHWAY",-0.0148092248061209,2.36893203883495,2.56281407035176,2.45106382978723,29,23,8,0.181818181818182
"BIOCARTA_BIOPEPTIDES_PATHWAY","BIOCARTA_CREB_PATHWAY",-0.0118939268509473,2.36893203883495,2.58759124087591,2.46636771300448,29,22,8,0.186046511627907
"BIOCARTA_BIOPEPTIDES_PATHWAY","BIOCARTA_LEPTIN_PATHWAY",0.0347258997744437,2.36893203883495,2.88888888888889,2.66363636363636,29,11,0,0
"BIOCARTA_BIOPEPTIDES_PATHWAY","BIOCARTA_INFLAM_PATHWAY",0.0352831968834653,2.36893203883495,2.63636363636364,2.53793103448276,29,29,0,0
"BIOCARTA_BLYMPHOCYTE_PATHWAY","BIOCARTA_ASBCELL_PATHWAY",NA,NA,2.16279069767442,0,14,15,7,0.318181818181818
"BIOCARTA_BLYMPHOCYTE_PATHWAY","BIOCARTA_BBCELL_PATHWAY",NA,NA,NA,0,14,11,6,0.315789473684211
"BIOCARTA_BLYMPHOCYTE_PATHWAY","BIOCARTA_TCRA_PATHWAY",NA,NA,NA,0,14,14,6,0.272727272727273
"BIOCARTA_BLYMPHOCYTE_PATHWAY","BIOCARTA_EOSINOPHILS_PATHWAY",NA,NA,NA,0,14,11,5,0.25
"BIOCARTA_BLYMPHOCYTE_PATHWAY","BIOCARTA_IL5_PATHWAY",NA,NA,2.46938775510204,0,14,13,5,0.227272727272727
"BIOCARTA_BOTULIN_PATHWAY","BIOCARTA_TUBBY_PATHWAY",NA,NA,NA,0,5,5,1,0.111111111111111
"BIOCARTA_BOTULIN_PATHWAY","BIOCARTA_NO1_PATHWAY",NA,NA,2.6697247706422,0,5,28,2,0.0645161290322581
"BIOCARTA_BOTULIN_PATHWAY","BIOCARTA_AGR_PATHWAY",NA,NA,2.18222222222222,0,5,33,2,0.0555555555555556
"BIOCARTA_BOTULIN_PATHWAY","BIOCARTA_FEEDER_PATHWAY",NA,NA,NA,NA,5,9,0,0
