"Pathway1","Pathway2","Dist","Dist_P1","Dist_P2","Dist_P1_P2","Num1","Num2","Num_Overlap","Ratio_Overlap"
"BIOCARTA_41BB_PATHWAY","BIOCARTA_STRESS_PATHWAY",0.106095679012346,1.5679012345679,1.4375,1.6087962962963,18,24,10,0.3125
"BIOCARTA_41BB_PATHWAY","BIOCARTA_TOLL_PATHWAY",0.127871604938272,1.5679012345679,1.6608,1.74222222222222,18,25,9,0.264705882352941
"BIOCARTA_41BB_PATHWAY","BIOCARTA_NTHI_PATHWAY",0.136129197880931,1.54631379962193,1.5679012345679,1.69323671497585,23,18,6,0.171428571428571
"BIOCARTA_41BB_PATHWAY","BIOCARTA_IL1R_PATHWAY",0.142225819298313,1.59209157127992,1.5679012345679,1.72222222222222,31,18,9,0.225
"BIOCARTA_41BB_PATHWAY","BIOCARTA_CD40_PATHWAY",0.146321491559587,1.30612244897959,1.5679012345679,1.58333333333333,15,18,6,0.222222222222222
"BIOCARTA_ACE2_PATHWAY","BIOCARTA_PLATELETAPP_PATHWAY",0.320945537978505,2.03550295857988,1.80612244897959,2.24175824175824,13,14,6,0.285714285714286
"BIOCARTA_ACE2_PATHWAY","BIOCARTA_NO1_PATHWAY",0.348503664742981,2.23045267489712,2.03550295857988,2.48148148148148,28,13,0,0
"BIOCARTA_ACE2_PATHWAY","BIOCARTA_INTRINSIC_PATHWAY",0.37108086039306,2.03550295857988,1.89792060491493,2.33779264214047,13,23,6,0.2
"BIOCARTA_ACE2_PATHWAY","BIOCARTA_MCALPAIN_PATHWAY",0.372830238161582,2.03550295857988,1.74515235457064,2.26315789473684,13,19,0,0
"BIOCARTA_ACE2_PATHWAY","BIOCARTA_PTEN_PATHWAY",0.415534370662576,2.03550295857988,1.47530864197531,2.17094017094017,13,18,0,0
"BIOCARTA_ACETAMINOPHEN_PATHWAY","BIOCARTA_NUCLEARRS_PATHWAY",0.531496786042241,2.67033976124885,1.2,2.46666666666667,34,5,3,0.0833333333333333
"BIOCARTA_ACETAMINOPHEN_PATHWAY","BIOCARTA_EICOSANOID_PATHWAY",0.608163265306123,2.99319727891156,1.2,2.7047619047619,22,5,2,0.08
"BIOCARTA_ACETAMINOPHEN_PATHWAY","BIOCARTA_FREE_PATHWAY",1.07,1.2,2.22,2.78,5,10,0,0
"BIOCARTA_ACETAMINOPHEN_PATHWAY","BIOCARTA_MRP_PATHWAY",1.12222222222222,1.2,3.55555555555556,3.5,5,6,0,0
"BIOCARTA_ACETAMINOPHEN_PATHWAY","BIOCARTA_PPARA_PATHWAY",1.14156804733728,1.2,1.7707100591716,2.62692307692308,5,52,1,0.0178571428571429
"BIOCARTA_ACH_PATHWAY","BIOCARTA_PTEN_PATHWAY",0.0922776518014614,1.47530864197531,1.81632653061224,1.73809523809524,18,14,5,0.185185185185185
"BIOCARTA_ACH_PATHWAY","BIOCARTA_PTDINS_PATHWAY",0.11816673739439,2.13988657844991,1.81632653061224,2.09627329192547,23,14,2,0.0571428571428571
"BIOCARTA_ACH_PATHWAY","BIOCARTA_GLEEVEC_PATHWAY",0.125593148412484,1.53497164461248,1.81632653061224,1.80124223602484,23,14,5,0.15625
"BIOCARTA_ACH_PATHWAY","BIOCARTA_CXCR4_PATHWAY",0.129628582735033,1.49584487534626,1.81632653061224,1.78571428571429,19,14,3,0.1
"BIOCARTA_ACH_PATHWAY","BIOCARTA_MET_PATHWAY",0.130535409756189,1.81632653061224,1.58494031221304,1.83116883116883,14,33,4,0.0930232558139535
"BIOCARTA_ACTINY_PATHWAY","BIOCARTA_SALMONELLA_PATHWAY",0.232222222222222,0.88,1.38888888888889,1.36666666666667,5,12,4,0.307692307692308
"BIOCARTA_ACTINY_PATHWAY","BIOCARTA_RAC1_PATHWAY",0.345238095238095,1.87301587301587,1.38888888888889,1.97619047619048,21,12,2,0.0645161290322581
"BIOCARTA_ACTINY_PATHWAY","BIOCARTA_CDC42RAC_PATHWAY",0.362847222222222,1.21875,1.38888888888889,1.66666666666667,8,12,2,0.111111111111111
"BIOCARTA_ACTINY_PATHWAY","BIOCARTA_MAL_PATHWAY",0.379886118805786,1.62326869806094,1.38888888888889,1.8859649122807,19,12,2,0.0689655172413793
"BIOCARTA_ACTINY_PATHWAY","BIOCARTA_RAS_PATHWAY",0.427112029384757,1.67355371900826,1.38888888888889,1.95833333333333,22,12,1,0.0303030303030303
"BIOCARTA_AGPCR_PATHWAY","BIOCARTA_PLCE_PATHWAY",0.115702479338843,1.38842975206612,1.75206611570248,1.68595041322314,11,11,6,0.375
"BIOCARTA_AGPCR_PATHWAY","BIOCARTA_CFTR_PATHWAY",0.132231404958677,1.38842975206612,1.07438016528926,1.36363636363636,11,11,6,0.375
"BIOCARTA_AGPCR_PATHWAY","BIOCARTA_MPR_PATHWAY",0.138285123966942,1.38842975206612,1.735,1.7,11,21,6,0.230769230769231
"BIOCARTA_AGPCR_PATHWAY","BIOCARTA_VIP_PATHWAY",0.173186952907233,1.38842975206612,2.27218934911243,2.0034965034965,11,26,6,0.193548387096774
"BIOCARTA_AGPCR_PATHWAY","BIOCARTA_STATHMIN_PATHWAY",0.174648760330578,1.38842975206612,1.935,1.83636363636364,11,20,6,0.24
"BIOCARTA_AGR_PATHWAY","BIOCARTA_MAL_PATHWAY",0.244338101627424,1.509765625,1.62326869806094,1.81085526315789,33,19,6,0.130434782608696
"BIOCARTA_AGR_PATHWAY","BIOCARTA_PYK2_PATHWAY",0.255619588048697,1.509765625,1.64334705075446,1.83217592592593,33,27,6,0.111111111111111
"BIOCARTA_AGR_PATHWAY","BIOCARTA_MET_PATHWAY",0.259465213211662,1.509765625,1.58494031221304,1.80681818181818,33,33,7,0.11864406779661
"BIOCARTA_AGR_PATHWAY","BIOCARTA_RAC1_PATHWAY",0.277359250992063,1.509765625,1.87301587301587,1.96875,33,21,2,0.0384615384615385
"BIOCARTA_AGR_PATHWAY","BIOCARTA_INTEGRIN_PATHWAY",0.281233104455017,1.509765625,1.62629757785467,1.84926470588235,33,34,6,0.0983606557377049
"BIOCARTA_AHSP_PATHWAY","BIOCARTA_SARS_PATHWAY",1.09443303948798,2.6530612244898,2.05917159763314,3.45054945054945,7,13,0,0
"BIOCARTA_AHSP_PATHWAY","BIOCARTA_ARENRF2_PATHWAY",1.20252958579882,2.05917159763314,1.605,3.03461538461538,13,20,0,0
"BIOCARTA_AHSP_PATHWAY","BIOCARTA_CARM_ER_PATHWAY",1.22041420118343,1.70710059171598,2.05917159763314,3.10355029585799,26,13,0,0
"BIOCARTA_AHSP_PATHWAY","BIOCARTA_PPARA_PATHWAY",1.24186390532544,2.05917159763314,1.7707100591716,3.15680473372781,13,52,0,0
"BIOCARTA_AHSP_PATHWAY","BIOCARTA_VDR_PATHWAY",1.27022723537147,1.49652777777778,2.05917159763314,3.04807692307692,24,13,0,0
"BIOCARTA_AKAP13_PATHWAY","BIOCARTA_MCALPAIN_PATHWAY",0.314026693528079,1.74515235457064,1.27272727272727,1.82296650717703,19,11,4,0.153846153846154
"BIOCARTA_AKAP13_PATHWAY","BIOCARTA_STATHMIN_PATHWAY",0.323409090909091,1.27272727272727,1.935,1.92727272727273,11,20,4,0.148148148148148
"BIOCARTA_AKAP13_PATHWAY","BIOCARTA_DREAM_PATHWAY",0.341043571812803,1.44378698224852,1.27272727272727,1.6993006993007,13,11,4,0.2
"BIOCARTA_AKAP13_PATHWAY","BIOCARTA_PAR1_PATHWAY",0.355829765802065,1.27272727272727,1.72853185595568,1.85645933014354,11,19,2,0.0714285714285714
"BIOCARTA_AKAP13_PATHWAY","BIOCARTA_CK1_PATHWAY",0.359375,1.90625,1.27272727272727,1.94886363636364,16,11,4,0.173913043478261
"BIOCARTA_AKAP95_PATHWAY","BIOCARTA_AKAPCENTROSOME_PATHWAY",0.113299038623714,1.38842975206612,1.54081632653061,1.57792207792208,11,14,7,0.388888888888889
"BIOCARTA_AKAP95_PATHWAY","BIOCARTA_MPR_PATHWAY",0.20646694214876,1.38842975206612,1.735,1.76818181818182,11,21,6,0.230769230769231
"BIOCARTA_AKAP95_PATHWAY","BIOCARTA_CHREBP_PATHWAY",0.210091344062636,2,1.38842975206612,1.90430622009569,19,11,6,0.25
"BIOCARTA_AKAP95_PATHWAY","BIOCARTA_STATHMIN_PATHWAY",0.233739669421487,1.38842975206612,1.935,1.89545454545455,11,20,6,0.24
"BIOCARTA_AKAP95_PATHWAY","BIOCARTA_SHH_PATHWAY",0.312177169421488,1.38842975206612,1.828125,1.92045454545455,11,16,4,0.173913043478261
"BIOCARTA_AKAPCENTROSOME_PATHWAY","BIOCARTA_AKAP95_PATHWAY",0.113299038623714,1.38842975206612,1.54081632653061,1.57792207792208,11,14,7,0.388888888888889
"BIOCARTA_AKAPCENTROSOME_PATHWAY","BIOCARTA_MPR_PATHWAY",0.204948979591837,1.735,1.54081632653061,1.84285714285714,21,14,5,0.166666666666667
"BIOCARTA_AKAPCENTROSOME_PATHWAY","BIOCARTA_STATHMIN_PATHWAY",0.244234693877551,1.54081632653061,1.935,1.98214285714286,14,20,5,0.172413793103448
"BIOCARTA_AKAPCENTROSOME_PATHWAY","BIOCARTA_CHREBP_PATHWAY",0.282223415682062,2,1.54081632653061,2.05263157894737,19,14,6,0.222222222222222
"BIOCARTA_AKAPCENTROSOME_PATHWAY","BIOCARTA_CK1_PATHWAY",0.325573979591837,1.54081632653061,1.90625,2.04910714285714,14,16,5,0.2
"BIOCARTA_AKT_PATHWAY","BIOCARTA_LONGEVITY_PATHWAY",0.112617079889807,1.62809917355372,1.68,1.76666666666667,22,15,7,0.233333333333333
"BIOCARTA_AKT_PATHWAY","BIOCARTA_PTEN_PATHWAY",0.127589021528416,1.62809917355372,1.47530864197531,1.67929292929293,22,18,6,0.176470588235294
"BIOCARTA_AKT_PATHWAY","BIOCARTA_RAS_PATHWAY",0.142561983471075,1.62809917355372,1.67355371900826,1.79338842975207,22,22,10,0.294117647058824
"BIOCARTA_AKT_PATHWAY","BIOCARTA_HCMV_PATHWAY",0.147730847321914,1.62809917355372,1.41868512110727,1.67112299465241,22,17,6,0.181818181818182
"BIOCARTA_AKT_PATHWAY","BIOCARTA_RACCYCD_PATHWAY",0.149640569220989,1.62809917355372,1.56213017751479,1.74475524475524,22,26,9,0.230769230769231
"BIOCARTA_ALK_PATHWAY","BIOCARTA_TGFB_PATHWAY",0.191532327416134,1.88166544923302,1.4792243767313,1.87197724039829,37,19,8,0.166666666666667
"BIOCARTA_ALK_PATHWAY","BIOCARTA_WNT_PATHWAY",0.357449933041149,1.88166544923302,1.63541666666667,2.11599099099099,37,24,10,0.196078431372549
"BIOCARTA_ALK_PATHWAY","BIOCARTA_CTCF_PATHWAY",0.37626562373184,1.88166544923302,1.70138888888889,2.16779279279279,37,24,9,0.173076923076923
"BIOCARTA_ALK_PATHWAY","BIOCARTA_NFAT_PATHWAY",0.377534842951059,1.88166544923302,2.0984,2.36756756756757,37,51,5,0.0602409638554217
"BIOCARTA_ALK_PATHWAY","BIOCARTA_TOB1_PATHWAY",0.381470187714105,1.88166544923302,2.06094182825485,2.35277382645804,37,19,7,0.142857142857143
"BIOCARTA_ALTERNATIVE_PATHWAY","BIOCARTA_LECTIN_PATHWAY",0.258487654320988,1.35802469135802,1.51388888888889,1.69444444444444,9,13,6,0.375
"BIOCARTA_ALTERNATIVE_PATHWAY","BIOCARTA_CLASSIC_PATHWAY",0.34196271101033,1.35802469135802,1.56122448979592,1.8015873015873,9,15,6,0.333333333333333
"BIOCARTA_ALTERNATIVE_PATHWAY","BIOCARTA_COMP_PATHWAY",0.342532745118156,1.35802469135802,1.72299168975069,1.88304093567251,9,20,8,0.380952380952381
"BIOCARTA_ALTERNATIVE_PATHWAY","BIOCARTA_LAIR_PATHWAY",0.787731214490153,2.13840830449827,1.35802469135802,2.5359477124183,17,9,4,0.181818181818182
"BIOCARTA_ALTERNATIVE_PATHWAY","BIOCARTA_FIBRINOLYSIS_PATHWAY",1.04320987654321,1.35802469135802,1.5,2.47222222222222,9,12,0,0
"BIOCARTA_AMAN_PATHWAY","BIOCARTA_SLRP_PATHWAY",0.91779457536683,2.69364161849711,1.44,2.98461538461538,15,6,0,0
"BIOCARTA_AMAN_PATHWAY","BIOCARTA_ERAD_PATHWAY",0.991639562385878,2.69364161849711,2.79863481228669,3.73777777777778,15,19,6,0.214285714285714
"BIOCARTA_AMAN_PATHWAY","BIOCARTA_HES_PATHWAY",1.23437577194803,2.69364161849711,1.88888888888889,3.52564102564103,15,12,0,0
"BIOCARTA_AMAN_PATHWAY","BIOCARTA_NOTCH_PATHWAY",1.32198260955486,2.69364161849711,1.27777777777778,3.30769230769231,15,6,0,0
"BIOCARTA_AMAN_PATHWAY","BIOCARTA_PS1_PATHWAY",1.37256694585349,2.69364161849711,1.56122448979592,3.5,15,14,0,0
"BIOCARTA_AMI_PATHWAY","BIOCARTA_INTRINSIC_PATHWAY",0.0587570888468809,2.115,1.89792060491493,2.06521739130435,20,23,15,0.535714285714286
"BIOCARTA_AMI_PATHWAY","BIOCARTA_PLATELETAPP_PATHWAY",0.128724489795919,2.115,1.80612244897959,2.08928571428571,20,14,9,0.36
"BIOCARTA_AMI_PATHWAY","BIOCARTA_EXTRINSIC_PATHWAY",0.183920118343195,2.115,1.45562130177515,1.96923076923077,20,13,11,0.5
"BIOCARTA_AMI_PATHWAY","BIOCARTA_FIBRINOLYSIS_PATHWAY",0.209166666666667,2.115,1.5,2.01666666666667,20,12,7,0.28
"BIOCARTA_AMI_PATHWAY","BIOCARTA_LAIR_PATHWAY",0.420354671280276,2.13840830449827,2.115,2.54705882352941,17,20,0,0
"BIOCARTA_ARAP_PATHWAY","BIOCARTA_MYOSIN_PATHWAY",0.392719265635277,1.59861591695502,1.66942148760331,2.02673796791444,17,11,0,0
"BIOCARTA_ARAP_PATHWAY","BIOCARTA_PAR1_PATHWAY",0.416921469581804,1.59861591695502,1.72853185595568,2.08049535603715,17,19,0,0
"BIOCARTA_ARAP_PATHWAY","BIOCARTA_RHO_PATHWAY",0.440254533185823,1.59861591695502,1.84580498866213,2.1624649859944,17,21,0,0
"BIOCARTA_ARAP_PATHWAY","BIOCARTA_RAC1_PATHWAY",0.443455813698028,1.59861591695502,1.87301587301587,2.17927170868347,17,21,0,0
"BIOCARTA_ARAP_PATHWAY","BIOCARTA_CCR3_PATHWAY",0.522673465671098,1.59861591695502,1.78947368421053,2.21671826625387,17,19,0,0
"BIOCARTA_ARENRF2_PATHWAY","BIOCARTA_EGF_PATHWAY",0.39070987654321,1.58024691358025,1.605,1.98333333333333,27,20,5,0.119047619047619
"BIOCARTA_ARENRF2_PATHWAY","BIOCARTA_CDMAC_PATHWAY",0.4053125,1.484375,1.605,1.95,16,20,5,0.161290322580645
"BIOCARTA_ARENRF2_PATHWAY","BIOCARTA_PDGF_PATHWAY",0.434744897959184,1.605,1.65051020408163,2.0625,20,28,5,0.116279069767442
"BIOCARTA_ARENRF2_PATHWAY","BIOCARTA_CREB_PATHWAY",0.436136363636364,1.605,1.54545454545455,2.01136363636364,20,22,5,0.135135135135135
"BIOCARTA_ARENRF2_PATHWAY","BIOCARTA_VIP_PATHWAY",0.442174556213018,2.27218934911243,1.605,2.38076923076923,26,20,0,0
"BIOCARTA_ARF_PATHWAY","BIOCARTA_RACCYCD_PATHWAY",0.18939006162855,1.56213017751479,1.8961937716263,1.9185520361991,26,17,5,0.131578947368421
"BIOCARTA_ARF_PATHWAY","BIOCARTA_G1_PATHWAY",0.192884506743874,1.53316326530612,1.8961937716263,1.90756302521008,28,17,5,0.125
"BIOCARTA_ARF_PATHWAY","BIOCARTA_P53_PATHWAY",0.204936202422145,1.421875,1.8961937716263,1.86397058823529,16,17,4,0.137931034482759
"BIOCARTA_ARF_PATHWAY","BIOCARTA_TEL_PATHWAY",0.214532871972318,1.62629757785467,1.8961937716263,1.9757785467128,17,17,3,0.0967741935483871
"BIOCARTA_ARF_PATHWAY","BIOCARTA_ATM_PATHWAY",0.233262084367721,1.55678670360111,1.8961937716263,1.95975232198142,20,17,3,0.0882352941176471
"BIOCARTA_ASBCELL_PATHWAY","BIOCARTA_BBCELL_PATHWAY",0.0420775805391189,1.55555555555556,1.57396449704142,1.60683760683761,11,15,11,0.733333333333333
"BIOCARTA_ASBCELL_PATHWAY","BIOCARTA_TCAPOPTOSIS_PATHWAY",0.111403316531522,1.57396449704142,1.38271604938272,1.58974358974359,15,9,4,0.2
"BIOCARTA_ASBCELL_PATHWAY","BIOCARTA_CTLA4_PATHWAY",0.128849841826616,1.57396449704142,1.30193905817175,1.5668016194332,15,22,8,0.275862068965517
"BIOCARTA_ASBCELL_PATHWAY","BIOCARTA_TH1TH2_PATHWAY",0.131210669672208,1.57396449704142,1.93650793650794,1.88644688644689,15,23,10,0.357142857142857
"BIOCARTA_ASBCELL_PATHWAY","BIOCARTA_IL17_PATHWAY",0.168915187376726,1.57396449704142,1.76,1.83589743589744,15,15,1,0.0344827586206897
"BIOCARTA_AT1R_PATHWAY","BIOCARTA_PYK2_PATHWAY",0.00685871056241427,1.68724279835391,1.64334705075446,1.6721536351166,27,27,22,0.6875
"BIOCARTA_AT1R_PATHWAY","BIOCARTA_BIOPEPTIDES_PATHWAY",0.0332447654418853,1.68724279835391,1.70986920332937,1.73180076628352,27,29,17,0.435897435897436
"BIOCARTA_AT1R_PATHWAY","BIOCARTA_EGF_PATHWAY",0.056241426611797,1.68724279835391,1.58024691358025,1.68998628257888,27,27,15,0.384615384615385
"BIOCARTA_AT1R_PATHWAY","BIOCARTA_PDGF_PATHWAY",0.0612822289409591,1.68724279835391,1.65051020408163,1.73015873015873,27,28,14,0.341463414634146
"BIOCARTA_AT1R_PATHWAY","BIOCARTA_TCR_PATHWAY",0.066024300241472,1.68724279835391,1.88946280991736,1.8543771043771,27,44,18,0.339622641509434
"BIOCARTA_ATM_PATHWAY","BIOCARTA_P53HYPOXIA_PATHWAY",0.131261738305664,1.55678670360111,1.56916099773243,1.69423558897243,20,21,6,0.171428571428571
"BIOCARTA_ATM_PATHWAY","BIOCARTA_G2_PATHWAY",0.147502116035703,1.55678670360111,1.67013888888889,1.7609649122807,20,24,8,0.222222222222222
"BIOCARTA_ATM_PATHWAY","BIOCARTA_P53_PATHWAY",0.15869546398892,1.55678670360111,1.421875,1.64802631578947,20,16,5,0.161290322580645
"BIOCARTA_ATM_PATHWAY","BIOCARTA_ARF_PATHWAY",0.233262084367721,1.55678670360111,1.8961937716263,1.95975232198142,20,17,3,0.0882352941176471
"BIOCARTA_ATM_PATHWAY","BIOCARTA_RACCYCD_PATHWAY",0.244185284138406,1.55678670360111,1.56213017751479,1.80364372469636,20,26,4,0.0952380952380952
"BIOCARTA_ATRBRCA_PATHWAY","BIOCARTA_BARD1_PATHWAY",0.1775,0.875,1.195,1.2125,8,22,7,0.304347826086957
"BIOCARTA_ATRBRCA_PATHWAY","BIOCARTA_ATM_PATHWAY",0.274106648199446,1.55678670360111,1.195,1.65,20,22,9,0.272727272727273
"BIOCARTA_ATRBRCA_PATHWAY","BIOCARTA_PLK3_PATHWAY",0.293125,1.03125,1.195,1.40625,8,22,5,0.2
"BIOCARTA_ATRBRCA_PATHWAY","BIOCARTA_G2_PATHWAY",0.361180555555556,1.67013888888889,1.195,1.79375,24,22,6,0.15
"BIOCARTA_ATRBRCA_PATHWAY","BIOCARTA_P53HYPOXIA_PATHWAY",0.472681405895692,1.56916099773243,1.195,1.8547619047619,21,22,2,0.0487804878048781
"BIOCARTA_BAD_PATHWAY","BIOCARTA_IGF1R_PATHWAY",0.0196748582230626,1.4820415879017,1.696,1.60869565217391,23,25,16,0.5
"BIOCARTA_BAD_PATHWAY","BIOCARTA_CREB_PATHWAY",0.0447272727272727,1.696,1.54545454545455,1.66545454545455,25,22,13,0.382352941176471
"BIOCARTA_BAD_PATHWAY","BIOCARTA_GLEEVEC_PATHWAY",0.10973156899811,1.53497164461248,1.696,1.72521739130435,23,25,6,0.142857142857143
"BIOCARTA_BAD_PATHWAY","BIOCARTA_MPR_PATHWAY",0.1205,1.735,1.696,1.836,21,25,10,0.277777777777778
"BIOCARTA_BAD_PATHWAY","BIOCARTA_INSULIN_PATHWAY",0.127238095238095,1.61904761904762,1.696,1.7847619047619,21,25,4,0.0952380952380952
"BIOCARTA_BARD1_PATHWAY","BIOCARTA_ATRBRCA_PATHWAY",0.1775,0.875,1.195,1.2125,8,22,7,0.304347826086957
"BIOCARTA_BARD1_PATHWAY","BIOCARTA_ATM_PATHWAY",0.61963296398892,0.875,1.55678670360111,1.83552631578947,8,20,1,0.037037037037037
"BIOCARTA_BARD1_PATHWAY","BIOCARTA_G2_PATHWAY",0.649305555555556,0.875,1.67013888888889,1.921875,8,24,1,0.032258064516129
"BIOCARTA_BARD1_PATHWAY","BIOCARTA_PLK3_PATHWAY",0.6875,1.03125,0.875,1.640625,8,8,0,0
"BIOCARTA_BARD1_PATHWAY","BIOCARTA_RB_PATHWAY",0.764423076923077,0.875,1.38461538461538,1.89423076923077,8,13,0,0
"BIOCARTA_BARR_MAPK_PATHWAY","BIOCARTA_BARRESTIN_SRC_PATHWAY",0.0202477810650887,1.97633136094675,1.90625,1.96153846153846,14,17,14,0.823529411764706
"BIOCARTA_BARR_MAPK_PATHWAY","BIOCARTA_BARRESTIN_PATHWAY",0.102743410435718,1.97633136094675,2.18181818181818,2.18181818181818,14,12,9,0.529411764705882
"BIOCARTA_BARR_MAPK_PATHWAY","BIOCARTA_AT1R_PATHWAY",0.148269900406653,1.68724279835391,1.97633136094675,1.98005698005698,27,14,5,0.138888888888889
"BIOCARTA_BARR_MAPK_PATHWAY","BIOCARTA_BIOPEPTIDES_PATHWAY",0.154247197968043,1.70986920332937,1.97633136094675,1.9973474801061,29,14,5,0.131578947368421
"BIOCARTA_BARR_MAPK_PATHWAY","BIOCARTA_SPPA_PATHWAY",0.178300665680474,1.859375,1.97633136094675,2.09615384615385,16,14,5,0.2
"BIOCARTA_BARRESTIN_PATHWAY","BIOCARTA_BARR_MAPK_PATHWAY",0.102743410435718,1.97633136094675,2.18181818181818,2.18181818181818,14,12,9,0.529411764705882
"BIOCARTA_BARRESTIN_PATHWAY","BIOCARTA_BARRESTIN_SRC_PATHWAY",0.109375,1.90625,2.18181818181818,2.15340909090909,17,12,9,0.45
"BIOCARTA_BARRESTIN_PATHWAY","BIOCARTA_CCR5_PATHWAY",0.179930795847751,1.75778546712803,2.18181818181818,2.14973262032086,17,12,0,0
"BIOCARTA_BARRESTIN_PATHWAY","BIOCARTA_CARDIACEGF_PATHWAY",0.232042648709316,1.58641975308642,2.18181818181818,2.11616161616162,18,12,0,0
"BIOCARTA_BARRESTIN_PATHWAY","BIOCARTA_BIOPEPTIDES_PATHWAY",0.257918062912118,1.70986920332937,2.18181818181818,2.20376175548589,29,12,0,0
"BIOCARTA_BARRESTIN_SRC_PATHWAY","BIOCARTA_BARR_MAPK_PATHWAY",0.0202477810650887,1.97633136094675,1.90625,1.96153846153846,14,17,14,0.823529411764706
"BIOCARTA_BARRESTIN_SRC_PATHWAY","BIOCARTA_BARRESTIN_PATHWAY",0.109375,1.90625,2.18181818181818,2.15340909090909,17,12,9,0.45
"BIOCARTA_BARRESTIN_SRC_PATHWAY","BIOCARTA_BIOPEPTIDES_PATHWAY",0.125130053507729,1.70986920332937,1.90625,1.93318965517241,29,17,6,0.15
"BIOCARTA_BARRESTIN_SRC_PATHWAY","BIOCARTA_AT1R_PATHWAY",0.129179526748971,1.68724279835391,1.90625,1.92592592592593,27,17,6,0.157894736842105
"BIOCARTA_BARRESTIN_SRC_PATHWAY","BIOCARTA_SPPA_PATHWAY",0.15234375,1.859375,1.90625,2.03515625,16,17,6,0.222222222222222
"BIOCARTA_BBCELL_PATHWAY","BIOCARTA_ASBCELL_PATHWAY",0.0420775805391189,1.55555555555556,1.57396449704142,1.60683760683761,11,15,11,0.733333333333333
"BIOCARTA_BBCELL_PATHWAY","BIOCARTA_TCAPOPTOSIS_PATHWAY",0.123456790123457,1.55555555555556,1.38271604938272,1.59259259259259,11,9,4,0.25
"BIOCARTA_BBCELL_PATHWAY","BIOCARTA_CTLA4_PATHWAY",0.150200061557402,1.55555555555556,1.30193905817175,1.57894736842105,11,22,6,0.222222222222222
"BIOCARTA_BBCELL_PATHWAY","BIOCARTA_TH1TH2_PATHWAY",0.222222222222222,1.55555555555556,1.93650793650794,1.96825396825397,11,23,8,0.307692307692308
"BIOCARTA_BBCELL_PATHWAY","BIOCARTA_TCRA_PATHWAY",0.238425925925926,1.55555555555556,1.04166666666667,1.53703703703704,11,14,6,0.315789473684211
"BIOCARTA_BCELLSURVIVAL_PATHWAY","BIOCARTA_PTEN_PATHWAY",0.140864197530864,1.99111111111111,1.47530864197531,1.87407407407407,15,18,4,0.137931034482759
"BIOCARTA_BCELLSURVIVAL_PATHWAY","BIOCARTA_GLEEVEC_PATHWAY",0.155799201848351,1.99111111111111,1.53497164461248,1.91884057971014,15,23,5,0.151515151515152
"BIOCARTA_BCELLSURVIVAL_PATHWAY","BIOCARTA_CHEMICAL_PATHWAY",0.164938271604938,1.79012345679012,1.99111111111111,2.05555555555556,18,15,3,0.1
"BIOCARTA_BCELLSURVIVAL_PATHWAY","BIOCARTA_RAS_PATHWAY",0.173728191000918,1.99111111111111,1.67355371900826,2.00606060606061,15,22,4,0.121212121212121
"BIOCARTA_BCELLSURVIVAL_PATHWAY","BIOCARTA_INSULIN_PATHWAY",0.182222222222222,1.99111111111111,1.61904761904762,1.98730158730159,15,21,4,0.125
"BIOCARTA_BCR_PATHWAY","BIOCARTA_FCER1_PATHWAY",0.01566498769296,1.85307621671258,1.85141354372124,1.86790986790987,33,39,28,0.636363636363636
"BIOCARTA_BCR_PATHWAY","BIOCARTA_TCR_PATHWAY",0.0323117539026632,1.85307621671258,1.88946280991736,1.90358126721763,33,44,27,0.54
"BIOCARTA_BCR_PATHWAY","BIOCARTA_PYK2_PATHWAY",0.0621138432586246,1.85307621671258,1.64334705075446,1.81032547699214,33,27,18,0.428571428571429
"BIOCARTA_BCR_PATHWAY","BIOCARTA_AT1R_PATHWAY",0.0682243308505937,1.68724279835391,1.85307621671258,1.83838383838384,27,33,17,0.395348837209302
"BIOCARTA_BCR_PATHWAY","BIOCARTA_EGF_PATHWAY",0.0712172227323744,1.85307621671258,1.58024691358025,1.78787878787879,33,27,15,0.333333333333333
"BIOCARTA_BIOPEPTIDES_PATHWAY","BIOCARTA_AT1R_PATHWAY",0.0332447654418853,1.68724279835391,1.70986920332937,1.73180076628352,27,29,17,0.435897435897436
"BIOCARTA_BIOPEPTIDES_PATHWAY","BIOCARTA_PYK2_PATHWAY",0.0475298039925687,1.70986920332937,1.64334705075446,1.72413793103448,29,27,18,0.473684210526316
"BIOCARTA_BIOPEPTIDES_PATHWAY","BIOCARTA_PDGF_PATHWAY",0.0525689169841539,1.70986920332937,1.65051020408163,1.73275862068966,29,28,14,0.325581395348837
"BIOCARTA_BIOPEPTIDES_PATHWAY","BIOCARTA_EGF_PATHWAY",0.0548142276243744,1.70986920332937,1.58024691358025,1.69987228607918,29,27,14,0.333333333333333
"BIOCARTA_BIOPEPTIDES_PATHWAY","BIOCARTA_TPO_PATHWAY",0.0587387699828248,1.70986920332937,1.53472222222222,1.68103448275862,29,24,14,0.358974358974359
"BIOCARTA_BLYMPHOCYTE_PATHWAY","BIOCARTA_THELPER_PATHWAY",0.201388888888889,1.875,1.33333333333333,1.80555555555556,14,12,4,0.181818181818182
"BIOCARTA_BLYMPHOCYTE_PATHWAY","BIOCARTA_TCYTOTOXIC_PATHWAY",0.222222222222222,1.875,1.34722222222222,1.83333333333333,14,12,4,0.181818181818182
